GX,GY,GZ,AX,AY,AZ,timestamp,activity,session_id
-43.091,10.803,-109.009,-0.646,-0.233,0.84,1746801972.594066,no_work,3
-56.824,18.738,-72.327,-0.72,-0.61,0.836,1746801972.594066,no_work,3
-9.766,14.709,-12.024,-0.593,-0.523,0.917,1746801972.809371,no_work,3
-8.728,-29.907,10.437,-0.781,-0.621,0.911,1746801972.809371,no_work,3
41.687,-22.827,38.269,-0.606,-0.76,1.212,1746801972.873023,no_work,3
130.92,47.791,97.9,-0.71,-0.507,1.104,1746801973.111818,no_work,3
111.145,-33.325,95.581,-0.603,-0.152,0.931,1746801973.192529,no_work,3
83.313,-32.959,59.57,-0.405,0.163,0.851,1746801973.55073,no_work,3
39.795,13.428,-2.136,-0.274,0.385,0.649,1746801973.55073,no_work,3
34.546,118.774,-66.345,-0.886,-0.032,0.537,1746801973.70777,no_work,3
30.823,24.536,-47.913,-0.867,-0.114,0.555,1746801973.70777,no_work,3
11.047,4.272,-16.174,-0.865,-0.1,0.55,1746801973.754277,no_work,3
1.221,-6.287,-13.611,-0.953,-0.019,0.632,1746801973.932035,no_work,3
-4.517,-45.715,18.005,-1.035,-0.086,0.574,1746801974.018904,no_work,3
-4.15,16.785,69.458,-1.057,-0.152,0.66,1746801974.122369,no_work,3
-33.386,22.034,86.243,-0.848,-0.037,0.499,1746801974.212963,no_work,3
-34.485,19.287,81.055,-0.808,0.082,0.551,1746801974.333435,no_work,3
-17.578,1.709,44.006,-0.756,0.296,0.602,1746801974.424364,no_work,3
-11.78,2.563,-12.024,-0.715,0.389,0.65,1746801974.635471,no_work,3
-4.028,-12.695,-56.885,-0.688,0.493,0.607,1746801974.736601,no_work,3
-11.414,29.602,-80.566,-0.899,0.264,0.672,1746801974.736601,no_work,3
-26.184,26.611,-55.481,-0.993,0.227,0.841,1746801974.83757,no_work,3
-10.437,18.433,-10.803,-1.037,0.141,0.741,1746801975.073375,no_work,3
-1.465,19.775,-6.165,-0.845,0.08,0.639,1746801975.155947,no_work,3
-6.348,-11.169,17.639,-1.009,0.175,0.513,1746801975.155947,no_work,3
-10.437,-5.188,24.414,-0.86,0.135,0.535,1746801975.228202,no_work,3
-2.136,0.427,25.513,-0.918,0.113,0.57,1746801975.321877,no_work,3
-5.981,15.32,18.066,-0.794,0.112,0.571,1746801975.562973,no_work,3
-13.245,20.508,5.432,-1.015,0.188,0.496,1746801975.66239,no_work,3
-35.828,6.348,4.822,-0.898,0.166,0.527,1746801975.66239,no_work,3
-26.123,1.404,5.066,-0.815,0.096,0.563,1746801975.760649,no_work,3
5.188,99.426,11.902,-1.048,0.163,0.418,1746801975.922939,no_work,3
-29.297,-20.691,11.047,-0.969,0.083,0.395,1746801976.087634,no_work,3
9.766,-11.963,2.441,-0.993,0.066,0.451,1746801976.087634,no_work,3
-13.672,-55.542,-13.611,-0.703,-0.036,0.568,1746801976.164503,no_work,3
37.964,-4.15,-13.611,-1.113,0.099,0.565,1746801976.38197,no_work,3
-1.099,38.94,-17.517,-1.047,0.117,0.323,1746801976.479358,no_work,3
23.621,-10.193,-7.385,-0.94,0.076,0.451,1746801976.583127,no_work,3
20.874,27.222,-40.283,-0.724,-0.416,0.517,1746801976.671053,no_work,3
-93.75,-32.349,-234.009,-0.197,-0.345,0.08,1746801976.726307,no_work,3
-149.963,-114.38,-210.51,-1.184,-0.437,0.19,1746801976.885492,no_work,3
-110.168,35.522,-53.345,-0.643,-1.265,0.427,1746801976.980663,no_work,3
178.101,213.074,149.048,-1.246,-1.041,0.625,1746801977.093288,no_work,3
2.502,144.104,-2.93,-0.536,-0.726,0.666,1746801977.19327,no_work,3
23.865,132.69,1.709,-0.776,-1.082,-0.404,1746801977.251608,no_work,3
8.484,-220.581,-19.592,-0.62,-1.501,0.076,1746801977.538081,no_work,3
2.869,-137.878,-2.808,-0.251,-1.14,-0.018,1746801977.917719,no_work,3
-2.808,-127.808,-2.014,-0.341,-1.202,0.381,1746801977.917719,no_work,3
-3.845,181.335,-106.323,0.051,0.654,0.001,1746801978.024482,no_work,3
19.531,39.124,-43.457,-0.43,-2.281,0.001,1746801978.024482,no_work,3
21.606,144.958,220.764,-0.849,-0.242,-0.382,1746801978.098953,no_work,3
-64.819,127.441,318.42,-0.69,-0.321,-0.283,1746801978.202562,no_work,3
0.671,76.355,236.023,-0.796,-0.293,-0.187,1746801978.325134,no_work,3
-43.518,-15.137,38.696,-0.893,0.057,-0.324,1746801978.414575,no_work,3
-24.536,-29.297,29.846,-0.934,0.259,-0.278,1746801978.665615,no_work,3
2.075,22.156,26.611,-0.708,0.415,-0.276,1746801978.73142,no_work,3
-0.732,-3.967,7.935,-0.803,0.457,-0.325,1746801978.831543,no_work,3
9.216,-38.879,-9.521,-0.893,0.432,-0.309,1746801979.043874,no_work,3
19.836,-12.207,-2.625,-0.867,0.356,-0.146,1746801979.141975,no_work,3
11.169,6.836,1.953,-0.841,0.395,-0.279,1746801979.141975,no_work,3
18.066,17.151,6.714,-0.823,0.44,-0.35,1746801979.19268,no_work,3
31.067,-1.709,16.113,-0.888,0.417,-0.281,1746801979.356855,no_work,3
30.884,5.31,15.259,-0.875,0.478,-0.366,1746801979.437568,no_work,3
44.373,7.812,28.076,-0.853,0.451,-0.303,1746801979.761721,no_work,3
52.979,-23.926,21.423,-0.805,0.44,-0.376,1746801979.860829,no_work,3
47.729,-28.259,16.541,-0.779,0.392,-0.461,1746801979.860829,no_work,3
88.44,-16.235,3.601,-0.736,0.374,-0.404,1746801980.072403,no_work,3
17.7,-0.183,20.813,-0.776,0.422,-0.46,1746801980.163104,no_work,3
55.847,0.061,18.066,-0.759,0.329,-0.546,1746801980.163104,no_work,3
49.438,-5.92,14.771,-0.767,0.241,-0.582,1746801980.232412,no_work,3
30.823,-9.521,14.16,-0.765,0.268,-0.582,1746801980.587727,no_work,3
22.095,-6.104,12.634,-0.731,0.275,-0.562,1746801980.587727,no_work,3
10.254,-7.202,4.639,-0.745,0.271,-0.512,1746801980.689131,no_work,3
12.268,1.465,3.662,-0.743,0.293,-0.491,1746801980.776775,no_work,3
15.808,2.136,0.793,-0.756,0.298,-0.482,1746801980.864876,no_work,3
16.479,14.587,-0.427,-0.737,0.199,-0.536,1746801980.993297,no_work,3
2.502,25.574,-5.493,-0.62,0.138,-0.643,1746801981.090363,no_work,3
-1.099,9.094,-2.319,-0.61,0.186,-0.682,1746801981.205215,no_work,3
-15.076,-8.301,-21.484,-0.574,-0.158,-1.054,1746801981.298699,no_work,3
-181.274,-88.135,-98.694,-0.392,-0.208,-1.118,1746801981.39747,no_work,3
-204.468,-10.986,-74.28,-0.662,0.276,-0.385,1746801981.522991,no_work,3
-266.235,9.338,-63.904,-0.953,0.286,-0.454,1746801981.62677,no_work,3
-196.594,-113.831,-14.893,-1.045,0.146,0.196,1746801981.863672,no_work,3
-102.051,-82.153,27.588,-0.74,0.014,0.749,1746801982.009059,no_work,3
-73.242,-42.786,-6.958,-0.325,-0.069,0.716,1746801982.009059,no_work,3
-12.634,21.851,-3.479,-0.618,0.096,0.895,1746801982.094524,no_work,3
10.01,-2.441,-10.071,-0.858,0.195,0.552,1746801982.208476,no_work,3
28.32,14.954,-3.662,-0.824,0.192,0.747,1746801982.257173,no_work,3
48.096,32.349,-0.732,-0.808,0.167,0.591,1746801982.370494,no_work,3
38.879,32.837,-17.395,-0.832,0.184,0.485,1746801982.519046,no_work,3
39.307,36.987,-20.691,-0.924,0.245,0.399,1746801982.782731,no_work,3
42.664,26.367,-16.113,-0.95,0.25,0.388,1746801982.782731,no_work,3
39.673,25.94,-29.419,-0.911,0.258,0.341,1746801983.034952,no_work,3
40.466,18.188,-35.461,-0.905,0.301,0.251,1746801983.034952,no_work,3
-13.0,25.33,-21.545,-1.014,0.264,0.093,1746801983.140332,no_work,3
-40.833,18.311,-15.442,-0.97,0.179,0.088,1746801983.49531,no_work,3
-41.565,2.136,-21.606,-0.876,0.096,0.144,1746801983.49531,no_work,3
-51.147,-62.927,-58.411,-0.944,0.044,0.128,1746801983.662184,no_work,3
-70.618,-34.119,-62.866,-0.999,-0.095,0.154,1746801983.662184,no_work,3
-82.581,-35.4,-81.543,-1.1,-0.495,0.288,1746801983.754795,no_work,3
17.212,60.791,-48.523,-0.756,-0.681,0.771,1746801983.857079,no_work,3
45.41,64.941,-42.847,-0.639,-0.588,0.37,1746801983.988557,no_work,3
25.024,35.278,-45.471,-0.705,-0.635,0.431,1746801984.106071,no_work,3
9.827,11.414,-16.907,-0.895,-0.659,0.549,1746801984.259696,no_work,3
-5.066,89.05,30.09,-0.856,-0.507,0.44,1746801984.357912,no_work,3
-5.615,12.085,43.091,-0.808,-0.554,0.401,1746801984.401742,no_work,3
-23.56,13.062,25.024,-0.7,-0.558,0.365,1746801984.762621,no_work,3
-43.091,-24.719,8.057,-0.638,-0.625,0.315,1746801984.762621,no_work,3
-32.593,-4.578,9.094,-0.741,-0.611,0.324,1746801984.908729,no_work,3
-7.935,34.79,40.833,-0.803,-0.539,0.234,1746801984.908729,no_work,3
7.629,82.031,54.077,-0.842,-0.36,0.178,1746801984.972148,no_work,3
-5.371,79.285,38.208,-1.209,-0.239,0.038,1746801985.187114,no_work,3
5.737,24.109,41.077,-1.406,-0.164,0.02,1746801985.187114,no_work,3
-15.625,-72.021,58.655,-1.034,-0.084,0.129,1746801985.279655,no_work,3
3.052,-51.147,29.358,-0.914,-0.093,0.306,1746801985.380255,no_work,3
62.927,-78.064,10.132,-1.143,-0.03,0.476,1746801985.445553,no_work,3
84.961,-39.917,2.686,-0.899,0.08,0.479,1746801985.592147,no_work,3
80.75,35.828,-54.565,-1.095,-0.086,0.26,1746801985.688083,no_work,3
58.228,-53.101,-12.878,-1.317,-0.236,-0.047,1746801985.898722,no_work,3
-60.364,-178.894,22.095,-0.769,-0.308,0.412,1746801985.898722,no_work,3
-72.021,-61.829,-21.912,0.015,-0.337,0.721,1746801986.001592,no_work,3
83.74,84.045,-94.421,-0.094,-0.203,0.956,1746801987.905517,no_work,3
129.822,185.059,-116.76,-1.047,-0.264,0.717,1746801987.905517,no_work,3
43.396,96.375,-14.282,-1.135,-0.185,0.014,1746801987.914536,no_work,3
30.579,41.565,-0.671,-1.128,-0.231,-0.012,1746801987.914536,no_work,3
26.367,-19.836,-14.404,-0.832,-0.371,-0.029,1746801987.91505,no_work,3
25.146,-8.118,-28.198,-0.905,-0.373,0.097,1746801987.916272,no_work,3
1.221,-9.399,-29.663,-0.96,-0.449,0.152,1746801987.916272,no_work,3
21.973,-5.432,18.738,-0.921,-0.151,0.073,1746801987.916272,no_work,3
27.039,-19.47,8.85,-1.039,0.17,0.203,1746801987.916272,no_work,3
-21.912,-26.123,13.794,-0.684,-0.014,0.24,1746801987.916272,no_work,3
28.076,-25.513,-24.597,-1.115,-0.599,0.387,1746801987.916272,no_work,3
1.343,39.429,1.16,-0.941,-0.204,0.395,1746801988.164859,no_work,3
11.902,-24.78,-31.738,-0.834,-0.241,0.399,1746801988.164859,no_work,3
1.526,-190.125,6.958,-1.26,-0.447,0.248,1746801988.253568,no_work,3
0.427,-128.601,58.35,-0.332,-0.41,0.687,1746801988.362934,no_work,3
13.977,101.99,30.212,-0.021,0.007,1.09,1746801988.603882,no_work,3
42.725,286.56,-110.229,-0.812,-0.363,0.698,1746801988.763721,no_work,3
8.789,106.628,0.793,-1.662,-0.42,0.018,1746801988.763721,no_work,3
-2.014,15.503,13.794,-0.953,-0.136,0.231,1746801988.862162,no_work,3
4.639,14.465,22.827,-0.998,-0.274,0.202,1746801988.978516,no_work,3
-6.775,20.569,0.427,-0.83,-0.22,0.091,1746801989.083822,no_work,3
-10.132,13.062,-3.601,-0.987,-0.134,0.048,1746801989.178932,no_work,3
-4.761,25.391,-13.0,-1.053,-0.162,-0.03,1746801989.283607,no_work,3
3.174,10.071,1.221,-1.002,-0.174,0.022,1746801989.421583,no_work,3
10.376,36.865,1.953,-0.988,-0.195,-0.005,1746801989.583475,no_work,3
0.549,62.744,6.653,-1.031,-0.09,-0.227,1746801989.697947,no_work,3
2.136,47.546,-9.094,-0.928,-0.151,-0.266,1746801989.904472,no_work,3
-6.836,6.653,22.949,-1.097,-0.077,-0.269,1746801989.904472,no_work,3
9.644,-20.935,-4.089,-1.011,-0.379,-0.177,1746801989.997928,no_work,3
5.981,-71.228,1.587,-1.107,-0.465,-0.059,1746801990.096771,no_work,3
-33.325,-152.771,24.78,-1.258,-0.205,0.246,1746801990.207257,no_work,3
-16.235,-90.698,83.801,-1.182,-0.381,0.385,1746801990.517226,no_work,3
23.01,77.454,162.964,-0.877,0.098,0.153,1746801990.517226,no_work,3
-35.583,93.872,176.27,-0.629,0.087,0.111,1746801990.718517,no_work,3
-13.062,74.158,75.928,-0.304,0.245,-0.07,1746801990.718517,no_work,3
-96.619,-27.954,-133.85,-0.74,0.599,0.263,1746801990.783326,no_work,3
-25.452,-124.146,-62.256,-1.063,0.177,0.447,1746801990.910913,no_work,3
61.462,-26.428,-4.883,-0.903,0.502,0.422,1746801991.130059,no_work,3
4.395,-8.545,-14.16,-0.721,0.497,0.322,1746801991.211493,no_work,3
-11.108,2.38,-10.071,-0.8,0.302,0.461,1746801991.211493,no_work,3
46.326,6.653,-38.269,-0.917,-0.023,0.51,1746801991.314941,no_work,3
9.277,-14.404,-57.922,-1.179,-0.253,0.439,1746801991.550132,no_work,3
11.108,27.771,-16.052,-0.447,0.06,0.371,1746801991.636391,no_work,3
-161.56,-41.687,-66.223,-0.575,0.299,0.282,1746801991.636391,no_work,3
-23.682,-87.097,-101.99,-1.106,0.287,0.446,1746801991.754317,no_work,3
-63.11,-77.698,14.343,-1.008,-0.33,0.768,1746801991.936365,no_work,3
-18.066,-32.959,68.42,-0.759,-0.286,0.688,1746801992.03166,no_work,3
-12.817,16.052,50.171,-0.843,-0.182,0.458,1746801992.138988,no_work,3
-33.447,88.623,-34.424,-0.789,-0.34,0.103,1746801992.260328,no_work,3
74.402,199.585,-24.109,-1.331,-0.818,-0.402,1746801992.349128,no_work,3
-81.848,59.509,-26.978,-0.841,-0.535,-0.138,1746801992.44953,no_work,3
-143.005,15.076,-110.291,-0.932,-0.444,-0.234,1746801992.547782,no_work,3
-56.213,51.392,-71.96,-1.05,-0.369,-0.338,1746801992.809191,no_work,3
-25.757,39.551,-29.907,-0.874,-0.244,-0.47,1746801993.076401,no_work,3
-19.653,-4.15,-6.47,-0.931,-0.723,-0.383,1746801993.076401,no_work,3
34.607,54.321,15.564,-0.653,-0.474,-0.289,1746801993.2752,no_work,3
43.335,14.771,26.245,-0.789,-0.535,-0.52,1746801993.2752,no_work,3
82.886,11.047,1.831,-0.439,-0.875,-0.185,1746801993.384158,no_work,3
48.584,7.019,-13.489,-0.5,-0.891,-0.199,1746801993.473078,no_work,3
19.592,7.69,-3.906,-0.637,-0.712,-0.058,1746801993.571996,no_work,3
-3.54,-15.625,8.545,-0.906,-0.574,-0.18,1746801993.680475,no_work,3
8.606,24.414,11.292,-0.768,-0.618,-0.331,1746801993.777173,no_work,3
-1.831,0.366,4.272,-0.753,-0.672,-0.093,1746801993.882813,no_work,3
-22.583,15.747,-7.446,-0.603,-0.756,-0.231,1746801993.984876,no_work,3
-14.526,29.175,-0.61,-0.612,-0.744,-0.236,1746801994.088853,no_work,3
-14.526,39.49,-11.536,-0.506,-0.732,-0.155,1746801994.312671,no_work,3
-26.978,-20.203,-28.87,-0.545,-0.694,-0.288,1746801994.312671,no_work,3
-5.188,-13.123,-7.019,-0.954,-0.55,-0.5,1746801994.515841,no_work,3
-4.211,-15.198,-20.63,-0.761,-0.533,-0.339,1746801994.599504,no_work,3
7.446,-72.998,-7.507,-0.668,-0.666,-0.317,1746801994.706491,no_work,3
-13.306,-67.932,2.686,-0.682,-0.742,-0.316,1746801994.791953,no_work,3
-15.686,-29.968,83.13,-1.113,-0.708,-0.334,1746801994.912611,no_work,3
0.61,-12.207,126.709,-1.035,-0.019,-0.084,1746801995.227158,no_work,3
12.146,-33.813,104.919,-0.759,0.011,-0.139,1746801995.227158,no_work,3
26.794,-34.058,30.457,-0.797,-0.171,0.008,1746801995.316062,no_work,3
27.161,-13.489,-17.822,-0.9,-0.256,-0.002,1746801995.316062,no_work,3
-2.502,-33.691,-41.382,-0.863,-0.27,0.016,1746801995.420933,no_work,3
-7.568,-35.339,-9.46,-1.014,-0.202,0.088,1746801995.632278,no_work,3
-10.01,-28.137,-3.479,-0.883,-0.295,0.035,1746801995.632278,no_work,3
-26.306,-42.847,26.428,-0.741,-0.36,-0.05,1746801995.918055,no_work,3
-95.093,-83.618,-30.823,-0.663,0.093,0.0,1746801995.918055,no_work,3
-160.767,-146.24,-72.693,-1.052,0.039,0.577,1746801996.043117,no_work,3
-30.945,-129.7,-60.547,-0.206,-0.597,1.083,1746801996.043117,no_work,3
-10.315,-73.425,-9.644,-0.841,-0.648,0.646,1746801996.123978,no_work,3
-31.921,-113.892,0.671,-0.361,-0.608,0.677,1746801996.23571,no_work,3
-14.526,-42.908,1.587,-0.309,-0.628,0.584,1746801996.34007,no_work,3
-17.822,-22.339,9.399,-0.514,-0.613,0.559,1746801996.427043,no_work,3
-23.987,-27.527,8.057,-0.541,-0.581,0.62,1746801996.656328,no_work,3
7.69,-39.062,2.136,-0.504,-0.754,1.046,1746801996.749625,no_work,3
12.573,21.667,-1.953,-0.253,-0.657,0.871,1746801996.749625,no_work,3
2.441,19.531,-6.714,-0.132,-0.582,0.603,1746801996.858113,no_work,3
-3.845,-0.916,7.08,-0.604,-0.768,0.779,1746801997.050455,no_work,3
8.301,46.326,-0.793,-0.377,-0.608,0.665,1746801997.161485,no_work,3
-20.508,136.719,11.536,-0.859,-0.817,0.424,1746801997.273132,no_work,3
8.484,-20.325,6.165,-0.333,-0.64,0.804,1746801997.353659,no_work,3
25.269,98.145,4.333,-0.321,-0.681,0.656,1746801997.468651,no_work,3
11.963,31.799,0.854,-0.782,-0.535,0.565,1746801997.568048,no_work,3
8.362,5.432,-9.216,-0.774,-0.531,0.422,1746801997.621742,no_work,3
7.446,-59.387,-1.465,-0.631,-0.53,0.611,1746801997.710665,no_work,3
18.982,-12.634,-19.592,-0.414,-0.655,0.667,1746801997.821963,no_work,3
72.876,80.566,24.109,-0.727,-0.828,0.759,1746801998.090445,no_work,3
35.828,31.86,59.021,-1.021,-0.293,0.363,1746801998.186797,no_work,3
-101.99,-37.903,38.391,-0.665,-0.021,0.354,1746801998.186797,no_work,3
-108.948,-75.134,-11.841,-0.346,-0.398,0.693,1746801998.389917,no_work,3
-48.462,-8.24,-55.481,-0.613,-1.065,0.724,1746801998.389917,no_work,3
-10.071,5.249,-30.212,-0.529,-0.961,0.565,1746801998.634544,no_work,3
5.737,45.715,-49.622,-0.35,-0.789,0.464,1746801998.93582,no_work,3
23.926,106.14,-70.496,-0.531,-0.712,0.445,1746801998.93582,no_work,3
31.067,122.925,-28.992,-0.718,-0.736,0.363,1746801999.008735,no_work,3
6.348,73.12,-17.273,-0.69,-0.82,0.354,1746801999.008735,no_work,3
1.831,17.334,-18.311,-0.465,-0.772,0.237,1746801999.160049,no_work,3
23.193,10.742,3.052,-0.731,-0.77,0.246,1746801999.448604,no_work,3
65.308,-16.418,35.034,-0.826,-0.652,0.448,1746801999.448604,no_work,3
-26.489,-3.54,17.761,-0.92,-0.579,0.179,1746801999.63378,no_work,3
-46.082,-116.15,36.621,-0.502,-0.949,0.279,1746801999.63378,no_work,3
-3.54,-29.724,-18.982,-0.399,-0.862,0.734,1746801999.744776,no_work,3
6.958,34.912,-23.926,-0.454,-0.772,0.402,1746801999.857067,no_work,3
15.442,147.339,-34.546,-0.594,-0.854,0.572,1746801999.938559,no_work,3
104.065,81.421,85.449,-0.929,-0.691,0.727,1746802000.053746,no_work,3
60.73,53.833,63.66,-0.729,-0.295,0.332,1746802000.170636,no_work,3
15.869,-67.993,-56.458,-0.776,-0.962,-0.175,1746802000.551701,no_work,3
-162.048,-122.498,68.909,-0.938,-0.962,-0.126,1746802000.551701,no_work,3
-21.973,-35.461,-12.939,-0.594,-0.931,0.771,1746802000.639812,no_work,3
-3.662,-62.866,15.747,-0.604,-0.804,0.425,1746802000.693839,no_work,3
10.01,75.134,-5.493,-0.403,-0.782,0.595,1746802001.075729,no_work,3
65.247,-3.906,-17.151,-0.644,-0.59,0.579,1746802001.075729,no_work,3
36.133,-39.368,-20.081,-0.655,-0.604,0.352,1746802001.154629,no_work,3
-14.587,-62.988,-26.367,-0.465,-0.767,0.349,1746802001.154629,no_work,3
-1.892,-36.316,-1.038,-0.472,-0.901,0.436,1746802001.234928,no_work,3
-8.667,-20.691,-5.493,-0.371,-0.789,0.723,1746802001.368278,no_work,3
94.177,182.8,-4.395,-0.451,-1.01,1.056,1746802001.466355,no_work,3
106.995,128.601,14.587,-0.627,-0.511,0.623,1746802001.564334,no_work,3
65.247,25.452,16.846,-0.667,-0.323,0.302,1746802001.680328,no_work,3
18.005,-42.542,-31.067,-0.677,-0.532,0.22,1746802001.757752,no_work,3
-5.676,21.545,-11.658,-0.817,-0.759,0.321,1746802001.888633,no_work,3
-43.396,-1.77,13.428,-0.599,-0.637,0.408,1746802001.974393,no_work,3
-102.539,-33.02,18.494,-0.747,-0.486,0.594,1746802002.078246,no_work,3
-57.19,-88.074,20.752,-0.429,-0.581,0.833,1746802002.393147,no_work,3
-15.32,-7.141,-11.292,-0.415,-0.746,0.673,1746802002.393147,no_work,3
-13.916,4.395,-33.63,-0.423,-0.887,0.388,1746802002.486325,no_work,3
0.793,6.531,-7.996,-0.624,-0.826,0.434,1746802002.58959,no_work,3
-17.883,-15.137,-3.357,-0.371,-0.819,0.557,1746802002.70277,no_work,3
83.008,216.919,16.418,-0.714,-0.988,0.9,1746802002.783625,no_work,3
112.549,93.018,49.622,-0.881,-0.441,0.563,1746802002.897687,no_work,3
60.486,23.865,20.752,-0.597,-0.285,0.155,1746802002.995332,no_work,3
3.479,-115.173,-61.707,-0.871,-0.624,0.024,1746802004.393628,no_work,3
-63.66,-51.88,15.076,-0.792,-0.656,0.272,1746802004.535408,no_work,3
-142.09,-109.802,22.827,-0.711,-0.601,0.354,1746802004.535408,no_work,3
-0.977,-18.799,1.343,-0.6,-0.944,0.691,1746802004.535408,no_work,3
-16.968,-57.861,17.395,-0.79,-0.87,0.518,1746802004.535408,no_work,3
-17.7,7.629,-30.029,-0.226,-0.832,0.51,1746802004.535408,no_work,3
-0.61,10.132,-26.428,-0.276,-0.771,0.691,1746802004.535408,no_work,3
41.687,131.531,-29.785,-0.135,-0.916,0.59,1746802004.535408,no_work,3
115.723,116.211,73.242,-1.033,-0.688,0.682,1746802004.538753,no_work,3
-15.015,-56.702,-30.518,-0.445,-0.355,0.261,1746802004.639188,no_work,3
15.015,110.535,-44.006,-0.689,-1.075,0.599,1746802004.8485,no_work,3
28.076,26.917,79.651,-1.083,-0.493,0.805,1746802004.950392,no_work,3
52.307,-2.075,93.811,-1.03,-0.149,0.603,1746802004.950392,no_work,3
25.085,27.283,-22.522,-0.674,-0.271,0.48,1746802005.061578,no_work,3
-31.555,59.448,-22.949,-0.867,-0.462,0.127,1746802005.361779,no_work,3
-25.879,-0.977,62.805,-0.834,-0.528,0.36,1746802005.455384,no_work,3
-57.495,-28.564,37.598,-0.753,-0.113,0.34,1746802005.455384,no_work,3
-78.43,-64.88,-44.922,-0.804,0.088,0.489,1746802005.558653,no_work,3
-104.98,-88.501,-88.989,-0.29,0.027,0.734,1746802005.66174,no_work,3
-122.681,-55.664,-98.572,-0.481,-0.66,0.556,1746802005.722629,no_work,3
37.964,18.738,34.302,-0.517,-0.628,0.764,1746802005.86073,no_work,3
-45.654,24.597,-15.869,-0.455,-0.352,0.755,1746802005.921145,no_work,3
9.216,-3.113,-2.441,-0.772,-0.768,0.615,1746802006.068139,no_work,3
0.61,-10.498,-3.601,-0.369,-0.614,0.877,1746802006.189142,no_work,3
2.686,49.927,20.508,-0.681,-0.83,0.716,1746802006.387441,no_work,3
8.362,-22.278,-4.7,-0.853,-0.39,0.487,1746802006.476525,no_work,3
16.113,-0.366,10.315,-0.496,-0.661,0.561,1746802006.476525,no_work,3
7.507,20.813,2.319,-0.602,-0.583,0.661,1746802006.819677,no_work,3
8.362,26.001,-4.456,-0.44,-0.76,0.803,1746802006.819677,no_work,3
66.406,227.051,46.448,-0.646,-0.671,0.347,1746802006.890063,no_work,3
65.674,392.151,8.545,-0.929,-0.212,0.272,1746802006.890063,no_work,3
47.241,-19.104,27.1,-0.86,-0.444,-0.028,1746802006.993006,no_work,3
10.925,-11.23,-29.48,-0.594,-0.595,-0.488,1746802007.097186,no_work,3
12.451,17.761,-2.319,-0.858,-0.551,-0.388,1746802007.224445,no_work,3
3.418,64.087,6.653,-0.776,-0.813,-0.291,1746802007.306784,no_work,3
-7.019,25.696,-12.695,-0.646,-0.597,-0.552,1746802007.405325,no_work,3
-10.62,44.617,-18.616,-0.468,-0.318,-0.657,1746802007.700733,no_work,3
-5.432,37.354,15.32,-0.812,-0.146,-0.576,1746802007.814188,no_work,3
-48.584,-61.401,19.165,-0.769,-0.271,-0.778,1746802007.814188,no_work,3
